series,label,step,train_loss
cotgold,CoT + gold target,191,0.063766
cotgold,CoT + gold target,192,0.059790
distilled,Distilled (cosine LR),1,1.581200
distilled,Distilled (cosine LR),2,1.601664
distilled,Distilled (cosine LR),3,1.397707
distilled,Distilled (cosine LR),4,1.268180
distilled,Distilled (cosine LR),5,1.146037
distilled,Distilled (cosine LR),6,1.177780
distilled,Distilled (cosine LR),7,1.017074
distilled,Distilled (cosine LR),8,0.944001
distilled,Distilled (cosine LR),9,0.912953
distilled,Distilled (cosine LR),10,0.916649
distilled,Distilled (cosine LR),11,0.873767
distilled,Distilled (cosine LR),12,0.828691
distilled,Distilled (cosine LR),13,0.820926
distilled,Distilled (cosine LR),14,0.774902
distilled,Distilled (cosine LR),15,0.774372
distilled,Distilled (cosine LR),16,0.719163
distilled,Distilled (cosine LR),17,0.665105
distilled,Distilled (cosine LR),18,0.726091
distilled,Distilled (cosine LR),19,0.746031
distilled,Distilled (cosine LR),20,0.676825
distilled,Distilled (cosine LR),21,0.770962
distilled,Distilled (cosine LR),22,0.678539
distilled,Distilled (cosine LR),23,0.692368
distilled,Distilled (cosine LR),24,0.684136
distilled,Distilled (cosine LR),25,0.673180
distilled,Distilled (cosine LR),26,0.683540
distilled,Distilled (cosine LR),27,0.731563
distilled,Distilled (cosine LR),28,0.684688
distilled,Distilled (cosine LR),29,0.667034
distilled,Distilled (cosine LR),30,0.626015
distilled,Distilled (cosine LR),31,0.656193
distilled,Distilled (cosine LR),32,0.655092
distilled,Distilled (cosine LR),33,0.491485
distilled,Distilled (cosine LR),34,0.542195
distilled,Distilled (cosine LR),35,0.520902
distilled,Distilled (cosine LR),36,0.540048
distilled,Distilled (cosine LR),37,0.507872
distilled,Distilled (cosine LR),38,0.532482
distilled,Distilled (cosine LR),39,0.491526
distilled,Distilled (cosine LR),40,0.483341
distilled,Distilled (cosine LR),41,0.497358
distilled,Distilled (cosine LR),42,0.546030
distilled,Distilled (cosine LR),43,0.487186
distilled,Distilled (cosine LR),44,0.502935
distilled,Distilled (cosine LR),45,0.501207
distilled,Distilled (cosine LR),46,0.483063
distilled,Distilled (cosine LR),47,0.494021
distilled,Distilled (cosine LR),48,0.496796
distilled,Distilled (cosine LR),49,0.488950
distilled,Distilled (cosine LR),50,0.457422
distilled,Distilled (cosine LR),51,0.476486
distilled,Distilled (cosine LR),52,0.488831
distilled,Distilled (cosine LR),53,0.551983
distilled,Distilled (cosine LR),54,0.477318
distilled,Distilled (cosine LR),55,0.466527
distilled,Distilled (cosine LR),56,0.514169
distilled,Distilled (cosine LR),57,0.459587
distilled,Distilled (cosine LR),58,0.470655
distilled,Distilled (cosine LR),59,0.472183
distilled,Distilled (cosine LR),60,0.491847
distilled,Distilled (cosine LR),61,0.459893
distilled,Distilled (cosine LR),62,0.454282
distilled,Distilled (cosine LR),63,0.465913
distilled,Distilled (cosine LR),64,0.476685
distilled,Distilled (cosine LR),65,0.323582
distilled,Distilled (cosine LR),66,0.329029
distilled,Distilled (cosine LR),67,0.338686
distilled,Distilled (cosine LR),68,0.315345
distilled,Distilled (cosine LR),69,0.348522
distilled,Distilled (cosine LR),70,0.323808
distilled,Distilled (cosine LR),71,0.303346
distilled,Distilled (cosine LR),72,0.311537
distilled,Distilled (cosine LR),73,0.313604
distilled,Distilled (cosine LR),74,0.302793
distilled,Distilled (cosine LR),75,0.319965
distilled,Distilled (cosine LR),76,0.307342
distilled,Distilled (cosine LR),77,0.294949
distilled,Distilled (cosine LR),78,0.307811
distilled,Distilled (cosine LR),79,0.337468
distilled,Distilled (cosine LR),80,0.298695
distilled,Distilled (cosine LR),81,0.301867
distilled,Distilled (cosine LR),82,0.310036
distilled,Distilled (cosine LR),83,0.295590
distilled,Distilled (cosine LR),84,0.297664
distilled,Distilled (cosine LR),85,0.307959
distilled,Distilled (cosine LR),86,0.298000
distilled,Distilled (cosine LR),87,0.290601
distilled,Distilled (cosine LR),88,0.300066
distilled,Distilled (cosine LR),89,0.309995
distilled,Distilled (cosine LR),90,0.290963
distilled,Distilled (cosine LR),91,0.292762
distilled,Distilled (cosine LR),92,0.319874
distilled,Distilled (cosine LR),93,0.308421
distilled,Distilled (cosine LR),94,0.312586
distilled,Distilled (cosine LR),95,0.323070
distilled,Distilled (cosine LR),96,0.293017
distilled,Distilled (cosine LR),97,0.191635
distilled,Distilled (cosine LR),98,0.197291
distilled,Distilled (cosine LR),99,0.187560
distilled,Distilled (cosine LR),100,0.182904
distilled,Distilled (cosine LR),101,0.183295
distilled,Distilled (cosine LR),102,0.190490
distilled,Distilled (cosine LR),103,0.170219
distilled,Distilled (cosine LR),104,0.179678
distilled,Distilled (cosine LR),105,0.173322
distilled,Distilled (cosine LR),106,0.171284
distilled,Distilled (cosine LR),107,0.162442
distilled,Distilled (cosine LR),108,0.183448
distilled,Distilled (cosine LR),109,0.158304
distilled,Distilled (cosine LR),110,0.184345
distilled,Distilled (cosine LR),111,0.168725
distilled,Distilled (cosine LR),112,0.173362
distilled,Distilled (cosine LR),113,0.152016
distilled,Distilled (cosine LR),114,0.168604
distilled,Distilled (cosine LR),115,0.154815
distilled,Distilled (cosine LR),116,0.157873
distilled,Distilled (cosine LR),117,0.173478
distilled,Distilled (cosine LR),118,0.174124
distilled,Distilled (cosine LR),119,0.155922
distilled,Distilled (cosine LR),120,0.161522
distilled,Distilled (cosine LR),121,0.185240
distilled,Distilled (cosine LR),122,0.155120
distilled,Distilled (cosine LR),123,0.170318
distilled,Distilled (cosine LR),124,0.160527
distilled,Distilled (cosine LR),125,0.162045
distilled,Distilled (cosine LR),126,0.166620
distilled,Distilled (cosine LR),127,0.170292
distilled,Distilled (cosine LR),128,0.167303
distilled,Distilled (cosine LR),129,0.109174
distilled,Distilled (cosine LR),130,0.100594
distilled,Distilled (cosine LR),131,0.105109
distilled,Distilled (cosine LR),132,0.096130
distilled,Distilled (cosine LR),133,0.099942
distilled,Distilled (cosine LR),134,0.106415
distilled,Distilled (cosine LR),135,0.103729
distilled,Distilled (cosine LR),136,0.097602
distilled,Distilled (cosine LR),137,0.097450
distilled,Distilled (cosine LR),138,0.090408
distilled,Distilled (cosine LR),139,0.101415
distilled,Distilled (cosine LR),140,0.092993
distilled,Distilled (cosine LR),141,0.107856
distilled,Distilled (cosine LR),142,0.094210
distilled,Distilled (cosine LR),143,0.103474
distilled,Distilled (cosine LR),144,0.095703
distilled,Distilled (cosine LR),145,0.102264
distilled,Distilled (cosine LR),146,0.094035
distilled,Distilled (cosine LR),147,0.088193
distilled,Distilled (cosine LR),148,0.091254
distilled,Distilled (cosine LR),149,0.083979
distilled,Distilled (cosine LR),150,0.089622
distilled,Distilled (cosine LR),151,0.094966
distilled,Distilled (cosine LR),152,0.094299
distilled,Distilled (cosine LR),153,0.100709
distilled,Distilled (cosine LR),154,0.095275
distilled,Distilled (cosine LR),155,0.096729
distilled,Distilled (cosine LR),156,0.103280
distilled,Distilled (cosine LR),157,0.093395
distilled,Distilled (cosine LR),158,0.100455
distilled,Distilled (cosine LR),159,0.093487
distilled,Distilled (cosine LR),160,0.100860
distilled_constlr,Distilled (constant LR),1,1.581200
distilled_constlr,Distilled (constant LR),2,1.381661
distilled_constlr,Distilled (constant LR),3,1.275159
distilled_constlr,Distilled (constant LR),4,1.137676
distilled_constlr,Distilled (constant LR),5,1.025406
distilled_constlr,Distilled (constant LR),6,0.993384
distilled_constlr,Distilled (constant LR),7,0.898390
distilled_constlr,Distilled (constant LR),8,0.851216
distilled_constlr,Distilled (constant LR),9,0.840493
distilled_constlr,Distilled (constant LR),10,0.889143
distilled_constlr,Distilled (constant LR),11,0.837432
distilled_constlr,Distilled (constant LR),12,0.800378
distilled_constlr,Distilled (constant LR),13,0.793824
distilled_constlr,Distilled (constant LR),14,0.755283
distilled_constlr,Distilled (constant LR),15,0.749778
distilled_constlr,Distilled (constant LR),16,0.698183
distilled_constlr,Distilled (constant LR),17,0.648560
distilled_constlr,Distilled (constant LR),18,0.712093
distilled_constlr,Distilled (constant LR),19,0.730539
distilled_constlr,Distilled (constant LR),20,0.663295
distilled_constlr,Distilled (constant LR),21,0.754825
distilled_constlr,Distilled (constant LR),22,0.661206
distilled_constlr,Distilled (constant LR),23,0.678863
distilled_constlr,Distilled (constant LR),24,0.672055
distilled_constlr,Distilled (constant LR),25,0.658557
distilled_constlr,Distilled (constant LR),26,0.666912
distilled_constlr,Distilled (constant LR),27,0.716513
distilled_constlr,Distilled (constant LR),28,0.668266
distilled_constlr,Distilled (constant LR),29,0.653087
distilled_constlr,Distilled (constant LR),30,0.609988
distilled_constlr,Distilled (constant LR),31,0.644615
distilled_constlr,Distilled (constant LR),32,0.642510
distilled_constlr,Distilled (constant LR),33,0.473692
distilled_constlr,Distilled (constant LR),34,0.520465
distilled_constlr,Distilled (constant LR),35,0.501482
distilled_constlr,Distilled (constant LR),36,0.519430
distilled_constlr,Distilled (constant LR),37,0.485918
distilled_constlr,Distilled (constant LR),38,0.514338
distilled_constlr,Distilled (constant LR),39,0.476651
distilled_constlr,Distilled (constant LR),40,0.461652
distilled_constlr,Distilled (constant LR),41,0.479880
distilled_constlr,Distilled (constant LR),42,0.519974
distilled_constlr,Distilled (constant LR),43,0.469989
distilled_constlr,Distilled (constant LR),44,0.481316
distilled_constlr,Distilled (constant LR),45,0.482722
distilled_constlr,Distilled (constant LR),46,0.467510
distilled_constlr,Distilled (constant LR),47,0.473562
distilled_constlr,Distilled (constant LR),48,0.477797
distilled_constlr,Distilled (constant LR),49,0.467438
distilled_constlr,Distilled (constant LR),50,0.443190
distilled_constlr,Distilled (constant LR),51,0.460723
distilled_constlr,Distilled (constant LR),52,0.472458
distilled_constlr,Distilled (constant LR),53,0.531621
distilled_constlr,Distilled (constant LR),54,0.463246
distilled_constlr,Distilled (constant LR),55,0.452526
distilled_constlr,Distilled (constant LR),56,0.495119
distilled_constlr,Distilled (constant LR),57,0.443408
distilled_constlr,Distilled (constant LR),58,0.458777
distilled_constlr,Distilled (constant LR),59,0.460781
distilled_constlr,Distilled (constant LR),60,0.480265
distilled_constlr,Distilled (constant LR),61,0.447605
distilled_constlr,Distilled (constant LR),62,0.443334
distilled_constlr,Distilled (constant LR),63,0.460474
distilled_constlr,Distilled (constant LR),64,0.465139
distilled_constlr,Distilled (constant LR),65,0.304218
distilled_constlr,Distilled (constant LR),66,0.308531
distilled_constlr,Distilled (constant LR),67,0.311391
distilled_constlr,Distilled (constant LR),68,0.295261
distilled_constlr,Distilled (constant LR),69,0.325046
distilled_constlr,Distilled (constant LR),70,0.301691
distilled_constlr,Distilled (constant LR),71,0.285478
distilled_constlr,Distilled (constant LR),72,0.287797
distilled_constlr,Distilled (constant LR),73,0.293567
distilled_constlr,Distilled (constant LR),74,0.280982
distilled_constlr,Distilled (constant LR),75,0.299639
distilled_constlr,Distilled (constant LR),76,0.289619
distilled_constlr,Distilled (constant LR),77,0.273610
distilled_constlr,Distilled (constant LR),78,0.290506
distilled_constlr,Distilled (constant LR),79,0.327870
distilled_constlr,Distilled (constant LR),80,0.280349
distilled_constlr,Distilled (constant LR),81,0.290004
distilled_constlr,Distilled (constant LR),82,0.294462
distilled_constlr,Distilled (constant LR),83,0.285590
distilled_constlr,Distilled (constant LR),84,0.288892
distilled_constlr,Distilled (constant LR),85,0.297973
distilled_constlr,Distilled (constant LR),86,0.289868
distilled_constlr,Distilled (constant LR),87,0.288418
distilled_constlr,Distilled (constant LR),88,0.290140
distilled_constlr,Distilled (constant LR),89,0.302981
distilled_constlr,Distilled (constant LR),90,0.287702
distilled_constlr,Distilled (constant LR),91,0.290210
distilled_constlr,Distilled (constant LR),92,0.318559
distilled_constlr,Distilled (constant LR),93,0.306058
distilled_constlr,Distilled (constant LR),94,0.313196
distilled_constlr,Distilled (constant LR),95,0.320222
distilled_constlr,Distilled (constant LR),96,0.294645
distilled_constlr,Distilled (constant LR),97,0.182308
distilled_constlr,Distilled (constant LR),98,0.163633
distilled_constlr,Distilled (constant LR),99,0.169806
distilled_constlr,Distilled (constant LR),100,0.152366
distilled_constlr,Distilled (constant LR),101,0.157309
distilled_constlr,Distilled (constant LR),102,0.174510
distilled_constlr,Distilled (constant LR),103,0.162039
distilled_constlr,Distilled (constant LR),104,0.162776
distilled_constlr,Distilled (constant LR),105,0.159300
distilled_constlr,Distilled (constant LR),106,0.150012
distilled_constlr,Distilled (constant LR),107,0.161165
distilled_constlr,Distilled (constant LR),108,0.161576
distilled_constlr,Distilled (constant LR),109,0.178208
distilled_constlr,Distilled (constant LR),110,0.159046
distilled_constlr,Distilled (constant LR),111,0.174227
distilled_constlr,Distilled (constant LR),112,0.167979
distilled_constlr,Distilled (constant LR),113,0.171947
distilled_constlr,Distilled (constant LR),114,0.153351
distilled_constlr,Distilled (constant LR),115,0.157139
distilled_constlr,Distilled (constant LR),116,0.153026
distilled_constlr,Distilled (constant LR),117,0.152220
distilled_constlr,Distilled (constant LR),118,0.154140
distilled_constlr,Distilled (constant LR),119,0.211067
distilled_constlr,Distilled (constant LR),120,0.174915
distilled_constlr,Distilled (constant LR),121,0.181674
distilled_constlr,Distilled (constant LR),122,0.170520
distilled_constlr,Distilled (constant LR),123,0.172250
distilled_constlr,Distilled (constant LR),124,0.186135
distilled_constlr,Distilled (constant LR),125,0.164387
distilled_constlr,Distilled (constant LR),126,0.170235
distilled_constlr,Distilled (constant LR),127,0.169306
distilled_constlr,Distilled (constant LR),128,0.185569
distilled_constlr,Distilled (constant LR),129,0.092002
distilled_constlr,Distilled (constant LR),130,0.087746
distilled_constlr,Distilled (constant LR),131,0.086972
distilled_constlr,Distilled (constant LR),132,0.091660
distilled_constlr,Distilled (constant LR),133,0.082094
distilled_constlr,Distilled (constant LR),134,0.087835
distilled_constlr,Distilled (constant LR),135,0.094184
distilled_constlr,Distilled (constant LR),136,0.087079
distilled_constlr,Distilled (constant LR),137,0.087612
distilled_constlr,Distilled (constant LR),138,0.092864
distilled_constlr,Distilled (constant LR),139,0.088649
distilled_constlr,Distilled (constant LR),140,0.093895
distilled_constlr,Distilled (constant LR),141,0.092091
distilled_constlr,Distilled (constant LR),142,0.089981
distilled_constlr,Distilled (constant LR),143,0.087101
distilled_constlr,Distilled (constant LR),144,0.095314
distilled_constlr,Distilled (constant LR),145,0.085499
distilled_constlr,Distilled (constant LR),146,0.099324
distilled_constlr,Distilled (constant LR),147,0.086277
distilled_constlr,Distilled (constant LR),148,0.085653
distilled_constlr,Distilled (constant LR),149,0.082521
distilled_constlr,Distilled (constant LR),150,0.099366
distilled_constlr,Distilled (constant LR),151,0.095689
distilled_constlr,Distilled (constant LR),152,0.091779
distilled_constlr,Distilled (constant LR),153,0.096508
distilled_constlr,Distilled (constant LR),154,0.097387
distilled_constlr,Distilled (constant LR),155,0.099701
distilled_constlr,Distilled (constant LR),156,0.093131
distilled_constlr,Distilled (constant LR),157,0.096415
distilled_constlr,Distilled (constant LR),158,0.095402
distilled_constlr,Distilled (constant LR),159,0.103250
distilled_constlr,Distilled (constant LR),160,0.104510
distilled_constlr,Distilled (constant LR),161,0.047687
distilled_constlr,Distilled (constant LR),162,0.046975
distilled_constlr,Distilled (constant LR),163,0.052564
distilled_constlr,Distilled (constant LR),164,0.049068
distilled_constlr,Distilled (constant LR),165,0.046868
distilled_constlr,Distilled (constant LR),166,0.046224
distilled_constlr,Distilled (constant LR),167,0.051104
distilled_constlr,Distilled (constant LR),168,0.048217
distilled_constlr,Distilled (constant LR),169,0.051822
distilled_constlr,Distilled (constant LR),170,0.048124
distilled_constlr,Distilled (constant LR),171,0.050792
distilled_constlr,Distilled (constant LR),172,0.046291
distilled_constlr,Distilled (constant LR),173,0.046233
distilled_constlr,Distilled (constant LR),174,0.051668
distilled_constlr,Distilled (constant LR),175,0.049279
distilled_constlr,Distilled (constant LR),176,0.050768
distilled_constlr,Distilled (constant LR),177,0.051977
distilled_constlr,Distilled (constant LR),178,0.055328
distilled_constlr,Distilled (constant LR),179,0.052653
distilled_constlr,Distilled (constant LR),180,0.049867
distilled_constlr,Distilled (constant LR),181,0.051467
distilled_constlr,Distilled (constant LR),182,0.053876
distilled_constlr,Distilled (constant LR),183,0.049792
distilled_constlr,Distilled (constant LR),184,0.053007
distilled_constlr,Distilled (constant LR),185,0.053787
distilled_constlr,Distilled (constant LR),186,0.055347
distilled_constlr,Distilled (constant LR),187,0.053197
distilled_constlr,Distilled (constant LR),188,0.059738
distilled_constlr,Distilled (constant LR),189,0.052673
distilled_constlr,Distilled (constant LR),190,0.052166
distilled_constlr,Distilled (constant LR),191,0.054528
distilled_constlr,Distilled (constant LR),192,0.057448
beqok,"Distilled, BEq+-clean",1,1.595789
beqok,"Distilled, BEq+-clean",2,1.398274
beqok,"Distilled, BEq+-clean",3,1.299906
beqok,"Distilled, BEq+-clean",4,1.149985
beqok,"Distilled, BEq+-clean",5,0.962340
beqok,"Distilled, BEq+-clean",6,0.971719
beqok,"Distilled, BEq+-clean",7,0.935051
beqok,"Distilled, BEq+-clean",8,0.848083
beqok,"Distilled, BEq+-clean",9,0.859373
beqok,"Distilled, BEq+-clean",10,0.812613
beqok,"Distilled, BEq+-clean",11,0.803029
beqok,"Distilled, BEq+-clean",12,0.719818
beqok,"Distilled, BEq+-clean",13,0.709389
beqok,"Distilled, BEq+-clean",14,0.662870
beqok,"Distilled, BEq+-clean",15,0.730043
beqok,"Distilled, BEq+-clean",16,0.675776
beqok,"Distilled, BEq+-clean",17,0.667478
beqok,"Distilled, BEq+-clean",18,0.616852
beqok,"Distilled, BEq+-clean",19,0.679569
beqok,"Distilled, BEq+-clean",20,0.655644
beqok,"Distilled, BEq+-clean",21,0.639475
beqok,"Distilled, BEq+-clean",22,0.669407
beqok,"Distilled, BEq+-clean",23,0.632954
beqok,"Distilled, BEq+-clean",24,0.642197
beqok,"Distilled, BEq+-clean",25,0.655797
beqok,"Distilled, BEq+-clean",26,0.501579
beqok,"Distilled, BEq+-clean",27,0.515800
beqok,"Distilled, BEq+-clean",28,0.490945
beqok,"Distilled, BEq+-clean",29,0.518593
beqok,"Distilled, BEq+-clean",30,0.482451
beqok,"Distilled, BEq+-clean",31,0.516166
beqok,"Distilled, BEq+-clean",32,0.483977
beqok,"Distilled, BEq+-clean",33,0.488028
beqok,"Distilled, BEq+-clean",34,0.458949
beqok,"Distilled, BEq+-clean",35,0.503942
beqok,"Distilled, BEq+-clean",36,0.487546
beqok,"Distilled, BEq+-clean",37,0.447220
beqok,"Distilled, BEq+-clean",38,0.463240
beqok,"Distilled, BEq+-clean",39,0.485256
beqok,"Distilled, BEq+-clean",40,0.466746
beqok,"Distilled, BEq+-clean",41,0.446433
beqok,"Distilled, BEq+-clean",42,0.415943
beqok,"Distilled, BEq+-clean",43,0.450205
beqok,"Distilled, BEq+-clean",44,0.434062
beqok,"Distilled, BEq+-clean",45,0.450928
beqok,"Distilled, BEq+-clean",46,0.449295
beqok,"Distilled, BEq+-clean",47,0.465032
beqok,"Distilled, BEq+-clean",48,0.446917
beqok,"Distilled, BEq+-clean",49,0.445711
beqok,"Distilled, BEq+-clean",50,0.469260
beqok,"Distilled, BEq+-clean",51,0.312817
beqok,"Distilled, BEq+-clean",52,0.319145
beqok,"Distilled, BEq+-clean",53,0.299487
beqok,"Distilled, BEq+-clean",54,0.302905
beqok,"Distilled, BEq+-clean",55,0.298729
beqok,"Distilled, BEq+-clean",56,0.271414
beqok,"Distilled, BEq+-clean",57,0.283306
beqok,"Distilled, BEq+-clean",58,0.289508
beqok,"Distilled, BEq+-clean",59,0.304951
beqok,"Distilled, BEq+-clean",60,0.292625
beqok,"Distilled, BEq+-clean",61,0.293242
beqok,"Distilled, BEq+-clean",62,0.296324
beqok,"Distilled, BEq+-clean",63,0.287058
beqok,"Distilled, BEq+-clean",64,0.287297
beqok,"Distilled, BEq+-clean",65,0.278043
beqok,"Distilled, BEq+-clean",66,0.310844
beqok,"Distilled, BEq+-clean",67,0.284340
beqok,"Distilled, BEq+-clean",68,0.301111
beqok,"Distilled, BEq+-clean",69,0.277340
beqok,"Distilled, BEq+-clean",70,0.261927
beqok,"Distilled, BEq+-clean",71,0.281879
beqok,"Distilled, BEq+-clean",72,0.311361
beqok,"Distilled, BEq+-clean",73,0.259428
beqok,"Distilled, BEq+-clean",74,0.277538
beqok,"Distilled, BEq+-clean",75,0.272258
beqok,"Distilled, BEq+-clean",76,0.171312
beqok,"Distilled, BEq+-clean",77,0.172879
beqok,"Distilled, BEq+-clean",78,0.163191
beqok,"Distilled, BEq+-clean",79,0.158545
beqok,"Distilled, BEq+-clean",80,0.148049
beqok,"Distilled, BEq+-clean",81,0.156088
beqok,"Distilled, BEq+-clean",82,0.133471
beqok,"Distilled, BEq+-clean",83,0.155242
beqok,"Distilled, BEq+-clean",84,0.151043
beqok,"Distilled, BEq+-clean",85,0.152873
beqok,"Distilled, BEq+-clean",86,0.147131
beqok,"Distilled, BEq+-clean",87,0.157430
beqok,"Distilled, BEq+-clean",88,0.145421
beqok,"Distilled, BEq+-clean",89,0.148026
beqok,"Distilled, BEq+-clean",90,0.167194
beqok,"Distilled, BEq+-clean",91,0.154801
beqok,"Distilled, BEq+-clean",92,0.156523
beqok,"Distilled, BEq+-clean",93,0.168783
beqok,"Distilled, BEq+-clean",94,0.157160
beqok,"Distilled, BEq+-clean",95,0.155521
beqok,"Distilled, BEq+-clean",96,0.161258
beqok,"Distilled, BEq+-clean",97,0.168447
beqok,"Distilled, BEq+-clean",98,0.163943
beqok,"Distilled, BEq+-clean",99,0.162015
beqok,"Distilled, BEq+-clean",100,0.157554
beqok,"Distilled, BEq+-clean",101,0.087074
beqok,"Distilled, BEq+-clean",102,0.086255
beqok,"Distilled, BEq+-clean",103,0.080273
beqok,"Distilled, BEq+-clean",104,0.085141
beqok,"Distilled, BEq+-clean",105,0.076373
beqok,"Distilled, BEq+-clean",106,0.080792
beqok,"Distilled, BEq+-clean",107,0.079239
beqok,"Distilled, BEq+-clean",108,0.078857
beqok,"Distilled, BEq+-clean",109,0.078755
beqok,"Distilled, BEq+-clean",110,0.085992
beqok,"Distilled, BEq+-clean",111,0.089638
beqok,"Distilled, BEq+-clean",112,0.082562
beqok,"Distilled, BEq+-clean",113,0.083689
beqok,"Distilled, BEq+-clean",114,0.088499
beqok,"Distilled, BEq+-clean",115,0.081562
beqok,"Distilled, BEq+-clean",116,0.082135
beqok,"Distilled, BEq+-clean",117,0.089370
beqok,"Distilled, BEq+-clean",118,0.082362
beqok,"Distilled, BEq+-clean",119,0.088880
beqok,"Distilled, BEq+-clean",120,0.087906
beqok,"Distilled, BEq+-clean",121,0.088427
beqok,"Distilled, BEq+-clean",122,0.085746
beqok,"Distilled, BEq+-clean",123,0.091003
beqok,"Distilled, BEq+-clean",124,0.086068
beqok,"Distilled, BEq+-clean",125,0.086185
beqok,"Distilled, BEq+-clean",126,0.043130
beqok,"Distilled, BEq+-clean",127,0.045931
beqok,"Distilled, BEq+-clean",128,0.046620
beqok,"Distilled, BEq+-clean",129,0.045671
beqok,"Distilled, BEq+-clean",130,0.048683
beqok,"Distilled, BEq+-clean",131,0.044096
beqok,"Distilled, BEq+-clean",132,0.043866
beqok,"Distilled, BEq+-clean",133,0.049580
beqok,"Distilled, BEq+-clean",134,0.043852
beqok,"Distilled, BEq+-clean",135,0.047720
beqok,"Distilled, BEq+-clean",136,0.046103
beqok,"Distilled, BEq+-clean",137,0.047597
beqok,"Distilled, BEq+-clean",138,0.046794
beqok,"Distilled, BEq+-clean",139,0.048065
beqok,"Distilled, BEq+-clean",140,0.053921
beqok,"Distilled, BEq+-clean",141,0.051143
beqok,"Distilled, BEq+-clean",142,0.050303
beqok,"Distilled, BEq+-clean",143,0.050949
beqok,"Distilled, BEq+-clean",144,0.046134
beqok,"Distilled, BEq+-clean",145,0.050341
beqok,"Distilled, BEq+-clean",146,0.046726
beqok,"Distilled, BEq+-clean",147,0.051729
beqok,"Distilled, BEq+-clean",148,0.047815
beqok,"Distilled, BEq+-clean",149,0.047021
beqok,"Distilled, BEq+-clean",150,0.051457
beqok,"Distilled, BEq+-clean",151,0.024910
beqok,"Distilled, BEq+-clean",152,0.028094
beqok,"Distilled, BEq+-clean",153,0.028754
beqok,"Distilled, BEq+-clean",154,0.027243
beqok,"Distilled, BEq+-clean",155,0.029644
beqok,"Distilled, BEq+-clean",156,0.026709
beqok,"Distilled, BEq+-clean",157,0.029355
beqok,"Distilled, BEq+-clean",158,0.028732
beqok,"Distilled, BEq+-clean",159,0.029787
beqok,"Distilled, BEq+-clean",160,0.030212
beqok,"Distilled, BEq+-clean",161,0.027773
beqok,"Distilled, BEq+-clean",162,0.030466
beqok,"Distilled, BEq+-clean",163,0.030230
beqok,"Distilled, BEq+-clean",164,0.027944
beqok,"Distilled, BEq+-clean",165,0.030164
beqok,"Distilled, BEq+-clean",166,0.034530
beqok,"Distilled, BEq+-clean",167,0.029942
beqok,"Distilled, BEq+-clean",168,0.028885
beqok,"Distilled, BEq+-clean",169,0.032165
beqok,"Distilled, BEq+-clean",170,0.031460
beqok,"Distilled, BEq+-clean",171,0.029809
beqok,"Distilled, BEq+-clean",172,0.032340
beqok,"Distilled, BEq+-clean",173,0.032005
beqok,"Distilled, BEq+-clean",174,0.034712
beqok,"Distilled, BEq+-clean",175,0.030902
